_id,user_community,tweet_community,ecommerce_community,blog_community,label
5d648ccd7d7dbe4bc47f00f3,0,-2,-1,-2,-1
5d648ccd7d7dbe4bc47f0106,24,-2,-1,5,-1
5d648ccd7d7dbe4bc47f0111,26,-1,132,-2,-1
5d648ccd7d7dbe4bc47f011b,0,-2,-1,-2,-1
5d648cce7d7dbe4bc47f0641,4,-1,-1,-2,-1
5d648cce7d7dbe4bc47f067b,10,-1,-1,-2,-1
5d648ccf7d7dbe4bc47f0b02,0,-2,-1,-2,-1
5d648ccf7d7dbe4bc47f0b50,28,9,-1,-2,-1
5d648cd07d7dbe4bc47f0b9c,25,-2,-1,-2,-1
5d648cd07d7dbe4bc47f0ba0,30,33,-1,-2,-1
5d648cd07d7dbe4bc47f0bea,28,-1,137,-2,-1
5d648cd07d7dbe4bc47f0c58,0,-2,-1,-2,-1
5d648cd07d7dbe4bc47f0c7b,0,-2,-1,-2,-1
5d648cd07d7dbe4bc47f0ca5,25,-2,-1,35,-1
5d648cd07d7dbe4bc47f0db3,28,-2,-1,-2,-1
5d648cd07d7dbe4bc47f0dfc,0,0,187,-1,-1
5d648cd17d7dbe4bc47f0ead,0,0,121,-1,-1
5d648cd17d7dbe4bc47f10db,0,-2,-1,-2,-1
5d648cd17d7dbe4bc47f10dd,0,-2,-1,-2,-1
5d648cd27d7dbe4bc47f11d1,28,-1,-1,-2,-1
5d648cd27d7dbe4bc47f130c,28,-2,-1,-2,-1
5d648cd27d7dbe4bc47f1354,13,-2,-1,-2,-1
5d648cd27d7dbe4bc47f13bc,28,-2,-1,-2,-1
5d648cd27d7dbe4bc47f146a,0,-2,-1,-2,-1
5d648cd27d7dbe4bc47f146e,11,0,15,-2,-1
5d648cd37d7dbe4bc47f14db,0,-2,-1,-2,-1
5d648cd37d7dbe4bc47f14e1,11,-2,-1,-2,-1
5d648cd37d7dbe4bc47f1532,0,-2,-1,-2,-1
5d648cd37d7dbe4bc47f1534,0,0,-1,-2,-1
5d648cd37d7dbe4bc47f163a,0,-2,-1,-2,-1
5d648cd37d7dbe4bc47f1661,10,0,-1,-2,-1
5d648cd37d7dbe4bc47f1664,11,-2,-1,-2,-1
5d648cd37d7dbe4bc47f16f2,0,-2,-1,-2,-1
5d648cd47d7dbe4bc47f17ea,3,-2,-1,-2,-1
5d648cd47d7dbe4bc47f1832,0,-2,-1,-2,-1
5d648cd47d7dbe4bc47f1882,6,-1,35,-2,-1
5d648cd47d7dbe4bc47f196d,0,-2,-1,-2,-1
5d64906e7d7dbe4bc48a6da8,11,-2,-1,-2,-1
5d64906e7d7dbe4bc48a6de3,10,-2,-1,-2,-1
5d64906f7d7dbe4bc48a6ea7,10,-2,-1,-2,-1
5d64906f7d7dbe4bc48a6eaa,10,-2,-1,-2,-1
5d64906f7d7dbe4bc48a6ee7,10,-2,-1,-2,-1
5d64906f7d7dbe4bc48a6efe,11,-1,69,-2,-1
5d6490707d7dbe4bc48a7225,10,-2,-1,-2,-1
5d6490707d7dbe4bc48a72f1,10,-2,-1,-2,-1
5d6490707d7dbe4bc48a730e,10,4,-1,-2,-1
5d6490717d7dbe4bc48a73eb,10,-2,-1,-2,-1
5d6490717d7dbe4bc48a746a,10,-1,10,-2,-1
5d6490717d7dbe4bc48a745f,10,-2,-1,-2,-1
5d6490717d7dbe4bc48a747a,10,-2,-1,-2,-1
5d6490717d7dbe4bc48a757f,10,-2,-1,-2,-1
5d6490727d7dbe4bc48a7738,10,-2,-1,-2,-1
5d6490727d7dbe4bc48a7746,11,-1,90,5,-1
5d6490727d7dbe4bc48a775a,10,-2,-1,-2,-1
5d6490727d7dbe4bc48a786c,10,-2,-1,-2,-1
5d6490727d7dbe4bc48a7874,4,-1,-1,-2,-1
5d6490727d7dbe4bc48a7896,10,0,-1,-2,-1
5d6490737d7dbe4bc48a792b,10,-2,-1,-2,-1
5d6490737d7dbe4bc48a7934,10,-1,32,-2,-1
5d6490737d7dbe4bc48a798c,10,-1,81,-2,-1
5d6490737d7dbe4bc48a798f,10,-2,-1,-2,-1
5d6490737d7dbe4bc48a7995,10,-2,-1,-2,-1
5d6490737d7dbe4bc48a7a19,10,-1,22,-2,-1
5d6490737d7dbe4bc48a7acb,10,-2,-1,-2,-1
5d6490747d7dbe4bc48a7af2,10,-2,-1,-2,-1
5d6490747d7dbe4bc48a7af9,10,-2,-1,-2,-1
5d6490747d7dbe4bc48a7b10,10,-2,-1,-2,-1
5d6490747d7dbe4bc48a7b1d,10,-2,-1,-2,-1
5d6490747d7dbe4bc48a7b2b,10,-1,-1,-2,-1
5d6490747d7dbe4bc48a7b21,10,-1,112,-2,-1
5d6490747d7dbe4bc48a7b40,10,-2,-1,-2,-1
5d6490747d7dbe4bc48a7b91,10,-2,-1,-2,-1
5d6490747d7dbe4bc48a7bef,10,-2,-1,-2,-1
5d6490747d7dbe4bc48a7bfb,10,-2,-1,-2,-1
5d6490747d7dbe4bc48a7cad,10,-2,-1,-2,-1
5d6490757d7dbe4bc48a7cbf,10,-2,-1,-2,-1
5d6490757d7dbe4bc48a7f00,10,-2,-1,-2,-1
5d6490767d7dbe4bc48a7f7d,10,-2,-1,-2,-1
5d6490767d7dbe4bc48a7f99,10,-2,-1,-2,-1
5d6490767d7dbe4bc48a8079,10,-2,-1,5,-1
5d6490767d7dbe4bc48a8181,10,-1,170,-2,-1
5d6490767d7dbe4bc48a818a,10,-2,-1,-2,-1
5d6490777d7dbe4bc48a8260,10,-2,-1,-2,-1
5d6490777d7dbe4bc48a8392,11,-2,-1,-2,-1
5d6490777d7dbe4bc48a847e,10,-2,-1,-2,-1
5d6490787d7dbe4bc48a84d7,10,-2,-1,-2,-1
5d6490787d7dbe4bc48a84de,10,-2,-1,-2,-1
5d648cd47d7dbe4bc47f1a3e,4,0,-1,-1,-1
5d648cd67d7dbe4bc47f1ede,4,-1,-1,-2,-1
5d648cd67d7dbe4bc47f1f20,4,-2,-1,-2,-1
5d648cd67d7dbe4bc47f1f1e,0,0,-1,-2,-1
5d648cd67d7dbe4bc47f1fae,3,-1,-1,-2,-1
5d648cd67d7dbe4bc47f1fb8,4,0,-1,-2,-1
5d648cd67d7dbe4bc47f20c8,4,-2,-1,-2,-1
5d648cd67d7dbe4bc47f2148,10,-1,1,0,-1
5d648cd77d7dbe4bc47f2544,4,0,-1,-2,-1
5d648cd87d7dbe4bc47f2605,4,-2,-1,-2,-1
5d648cd87d7dbe4bc47f269e,4,-1,-1,5,-1
5d648cd87d7dbe4bc47f2700,4,0,44,-2,-1
5d648cd87d7dbe4bc47f2723,4,-2,-1,-2,-1
5d648cda7d7dbe4bc47f312d,4,-2,-1,-2,-1
5d648cdb7d7dbe4bc47f3228,4,-2,-1,-2,-1
5d648cdd7d7dbe4bc47f3c72,4,-1,2,-2,-1
5d648cdd7d7dbe4bc47f3c8e,4,-2,-1,-2,-1
5d648cdd7d7dbe4bc47f3c90,4,0,67,5,-1
5d648cde7d7dbe4bc47f4380,4,-2,-1,-2,-1
5d648ce27d7dbe4bc47f51f2,27,0,-1,-2,-1
5d648ce27d7dbe4bc47f53b2,4,-2,-1,-2,-1
5d648ce27d7dbe4bc47f53fd,0,-2,-1,-2,-1
5d6490787d7dbe4bc48a85eb,10,-2,30,5,-1
5d6490787d7dbe4bc48a85f0,10,-2,176,-1,-1
5d6490787d7dbe4bc48a860a,10,-2,-1,-2,-1
5d6490787d7dbe4bc48a866c,10,-2,-1,-2,-1
5d6490787d7dbe4bc48a868b,11,0,165,-2,-1
5d6490797d7dbe4bc48a86a8,10,-2,-1,-2,-1
5d6490797d7dbe4bc48a86af,10,-1,20,5,-1
5d6490797d7dbe4bc48a89b6,10,-2,-1,-2,-1
5d6490797d7dbe4bc48a8a50,10,-2,-1,-2,-1
5d64907a7d7dbe4bc48a8b00,4,-1,44,-2,-1
5d64907b7d7dbe4bc48a8fbc,10,-1,146,5,-1
5d64907b7d7dbe4bc48a8fee,10,-2,-1,-2,-1
5d64907b7d7dbe4bc48a9006,10,-2,-1,-2,-1
5d64907b7d7dbe4bc48a904a,10,0,-1,-2,-1
5d64907b7d7dbe4bc48a904f,22,-1,107,-1,-1
5d64907b7d7dbe4bc48a9122,10,-2,-1,-2,-1
5d64907c7d7dbe4bc48a9198,10,-2,-1,-2,-1
5d64907c7d7dbe4bc48a9195,10,0,-1,-2,-1
5d64907c7d7dbe4bc48a9246,10,-2,-1,-2,-1
5d64907c7d7dbe4bc48a92c9,10,-2,-1,-2,-1
5d64907c7d7dbe4bc48a92e4,10,-2,-1,-2,-1
5d64907c7d7dbe4bc48a9363,10,0,83,-2,-1
5d64907c7d7dbe4bc48a937e,10,-2,-1,-2,-1
5d64907c7d7dbe4bc48a939a,10,-2,-1,-2,-1
5d64907d7d7dbe4bc48a93e3,10,-1,-1,-2,-1
5d64907d7d7dbe4bc48a9423,10,-2,-1,-2,-1
5d64907e7d7dbe4bc48a96bd,10,-2,-1,-2,-1
5d64907f7d7dbe4bc48a99f6,10,-2,-1,-2,-1
5d64907f7d7dbe4bc48a9a40,10,-2,-1,-2,-1
5d64907f7d7dbe4bc48a9ae4,10,-2,-1,-2,-1
5d64907f7d7dbe4bc48a9b6b,11,-1,31,-1,-1
5d6490807d7dbe4bc48a9f70,10,0,114,-2,-1
5d6490807d7dbe4bc48a9f9a,10,-2,-1,-2,-1
5d6490807d7dbe4bc48aa05d,10,-2,-1,-2,-1
5d6490807d7dbe4bc48aa064,10,65,-1,-2,-1
5d6490807d7dbe4bc48aa066,10,-1,121,-2,-1
5d6490807d7dbe4bc48aa0d4,11,0,113,5,-1
5d6490807d7dbe4bc48aa0f9,10,-2,-1,-2,-1
5d6490807d7dbe4bc48aa124,10,-2,-1,-2,-1
5d6490817d7dbe4bc48aa19c,10,-2,-1,-2,-1
5d6490817d7dbe4bc48aa37d,11,-1,1,5,-1
5d6490827d7dbe4bc48aa4cc,10,-2,-1,-2,-1
5d6490827d7dbe4bc48aa534,10,-2,-1,-2,-1
5d6490827d7dbe4bc48aa547,11,-2,-1,-2,-1
5d6490827d7dbe4bc48aa581,10,-2,-1,-2,-1
5d6490827d7dbe4bc48aa5a0,10,-2,-1,-2,-1
5d6490827d7dbe4bc48aa609,11,-1,115,-2,-1
5d6490837d7dbe4bc48aa6ae,10,-2,-1,-2,-1
5d648ce37d7dbe4bc47f57e5,13,-2,-1,-2,-1
5d648ce47d7dbe4bc47f597b,0,-2,-1,-2,-1
5d648ce47d7dbe4bc47f5977,0,-2,-1,-2,-1
5d648ce47d7dbe4bc47f5a02,4,-1,-1,-2,-1
5d648ce47d7dbe4bc47f5a07,0,-2,-1,-2,-1
5d648ce47d7dbe4bc47f5adf,4,-2,184,5,-1
5d648ce57d7dbe4bc47f5d2b,0,0,127,-1,-1
5d648ce57d7dbe4bc47f5de0,0,-2,-1,-2,-1
5d648ce57d7dbe4bc47f6153,0,-2,-1,-2,-1
5d648ce57d7dbe4bc47f615f,4,0,44,-1,-1
5d648ce67d7dbe4bc47f62af,31,-2,-1,-2,-1
5d648ce67d7dbe4bc47f63f0,0,-2,-1,-2,-1
5d648ce67d7dbe4bc47f642e,0,-2,-1,-2,-1
5d648ce67d7dbe4bc47f6549,0,0,-1,-2,-1
5d648ce77d7dbe4bc47f67ba,0,-2,-1,-2,-1
5d648ce77d7dbe4bc47f682b,0,-2,-1,-2,-1
5d648ce77d7dbe4bc47f685e,0,-2,-1,-2,-1
5d648ce87d7dbe4bc47f6983,31,-2,-1,-2,-1
5d648ce87d7dbe4bc47f69b1,5,-1,117,-2,-1
5d648ce87d7dbe4bc47f69fd,0,-2,-1,-2,-1
5d648ce97d7dbe4bc47f6afe,0,-2,37,-1,-1
5d648ce97d7dbe4bc47f6bc5,0,-2,-1,-2,-1
5d648ce97d7dbe4bc47f6bc1,15,0,-1,-2,-1
5d648ce97d7dbe4bc47f6c0c,13,-1,23,-2,-1
5d648ce97d7dbe4bc47f6c14,0,-2,-1,-2,-1
5d648ce97d7dbe4bc47f6ccf,17,-2,-1,-2,-1
5d648ce97d7dbe4bc47f6cd6,0,-2,-1,-2,-1
5d648cea7d7dbe4bc47f70a1,17,-2,-1,-2,-1
5d648cea7d7dbe4bc47f70a0,0,-2,-1,-2,-1
5d648cea7d7dbe4bc47f70a6,17,-2,-1,-2,-1
5d648cea7d7dbe4bc47f711e,20,-2,-1,-2,-1
5d648cea7d7dbe4bc47f711f,19,-2,11,-1,-1
5d6490837d7dbe4bc48aa70f,10,-2,-1,5,-1
5d6490837d7dbe4bc48aa713,10,-2,-1,-2,-1
5d6490837d7dbe4bc48aa78f,10,-2,-1,-2,-1
5d6490847d7dbe4bc48aaa41,11,-2,-1,-2,-1
5d6490847d7dbe4bc48aaa6f,0,37,-1,-2,-1
5d6490847d7dbe4bc48aaa7b,7,-2,-1,-2,-1
5d6490847d7dbe4bc48aaa84,10,-2,-1,-2,-1
5d6490847d7dbe4bc48aaa8d,0,-2,-1,-2,-1
5d6490847d7dbe4bc48aaa93,0,-2,-1,-2,-1
5d6490847d7dbe4bc48aab2f,0,-2,-1,-2,-1
5d6490847d7dbe4bc48aab79,12,0,-1,-2,-1
5d6490857d7dbe4bc48aac20,10,-2,-1,-2,-1
5d6490857d7dbe4bc48aacf8,26,-2,-1,-2,-1
5d6490857d7dbe4bc48aadae,0,-2,-1,-2,-1
5d6490857d7dbe4bc48aadc2,0,-2,-1,-2,-1
5d6490867d7dbe4bc48aaed5,0,-2,-1,-2,-1
5d6490867d7dbe4bc48aaedc,12,-2,-1,-2,-1
5d6490867d7dbe4bc48aaf06,33,-2,-1,-2,-1
5d6490867d7dbe4bc48aaf04,8,-2,-1,-2,-1
5d6490867d7dbe4bc48aaf45,10,-2,-1,-2,-1
5d6490867d7dbe4bc48aaf51,11,-2,-1,-2,-1
5d6490867d7dbe4bc48aaf58,12,-2,-1,-2,-1
5d6490867d7dbe4bc48aafcb,12,-2,-1,-2,-1
5d6490877d7dbe4bc48ab0d6,11,0,-1,-2,-1
5d6490877d7dbe4bc48ab192,11,-2,-1,-2,-1
5d648cea7d7dbe4bc47f716e,17,-2,-1,-2,-1
5d648ceb7d7dbe4bc47f7377,4,0,49,5,-1
5d648ceb7d7dbe4bc47f747d,28,-1,78,-1,-1
5d648ced7d7dbe4bc47f8082,4,-2,-1,-2,-1
5d648cee7d7dbe4bc47f84d5,25,-1,73,-2,-1
5d648cf07d7dbe4bc47f8cac,0,28,-1,-2,-1
5d648cf07d7dbe4bc47f8d30,4,-2,-1,-2,-1
5d648cf07d7dbe4bc47f8d4b,4,-1,160,-2,-1
5d648cf27d7dbe4bc47f9383,11,-2,71,-1,-1
5d648cf57d7dbe4bc47fa843,11,-1,62,-1,-1
5d648cf67d7dbe4bc47fa99b,4,-1,-1,-2,-1
5d648cf67d7dbe4bc47fa9af,4,-2,-1,-2,-1
5d648cf77d7dbe4bc47fb2e1,4,-2,-1,-2,-1
5d648cf77d7dbe4bc47fb30e,3,-2,-1,-2,-1
5d648cf87d7dbe4bc47fb61a,0,-2,-1,-2,-1
5d648cf97d7dbe4bc47fb6b2,4,-2,-1,-2,-1
5d648cf97d7dbe4bc47fb6eb,18,0,-1,-2,-1
5d6490877d7dbe4bc48ab2fb,6,-2,-1,-2,-1
5d6490877d7dbe4bc48ab2fd,4,0,103,-1,-1
5d6490887d7dbe4bc48ab4f5,11,-2,-1,-2,-1
5d6490887d7dbe4bc48ab5b2,4,-2,-1,-2,-1
5d64908a7d7dbe4bc48abc18,0,-1,14,-2,-1
5d64908a7d7dbe4bc48abc2c,11,-2,-1,-2,-1
5d64908a7d7dbe4bc48abc44,11,-1,147,-1,-1
5d64908a7d7dbe4bc48abcea,0,0,150,-1,-1
5d64908b7d7dbe4bc48abfe6,11,-2,-1,-2,-1
5d64908b7d7dbe4bc48abfea,38,-1,1,-1,-1
5d64908b7d7dbe4bc48ac00b,11,-1,-1,-2,-1
5d64908b7d7dbe4bc48ac013,7,-2,-1,-2,-1
5d64908b7d7dbe4bc48ac08f,7,-2,-1,-2,-1
5d64908b7d7dbe4bc48ac0a8,13,-2,-1,-2,-1
5d64908c7d7dbe4bc48ac1b7,13,-2,-1,-2,-1
5d64908c7d7dbe4bc48ac1bc,39,-2,-1,5,-1
5d64908c7d7dbe4bc48ac239,3,-2,-1,-2,-1
5d64908c7d7dbe4bc48ac251,3,-2,-1,-2,-1
5d64908c7d7dbe4bc48ac283,13,-2,-1,-2,-1
5d64908d7d7dbe4bc48ac5b9,11,-1,187,-2,-1
5d64908d7d7dbe4bc48ac6be,13,-2,-1,-2,-1
5d64908d7d7dbe4bc48ac6cd,13,-2,-1,-2,-1
5d64908e7d7dbe4bc48ac712,12,-2,-1,-2,-1
5d64908e7d7dbe4bc48ac72e,13,-2,-1,-2,-1
5d64908e7d7dbe4bc48ac735,39,-2,-1,5,-1
5d648cf97d7dbe4bc47fb7b5,6,-2,-1,-2,-1
5d648cf97d7dbe4bc47fb7ba,6,-2,-1,-2,-1
5d648cf97d7dbe4bc47fb807,4,-1,183,-1,-1
5d648cf97d7dbe4bc47fb85c,4,-2,-1,-2,-1
5d648cfa7d7dbe4bc47fb8f6,16,-1,-1,-2,-1
5d648cfa7d7dbe4bc47fb99f,16,-2,-1,-1,-1
5d648cfa7d7dbe4bc47fb9e8,16,-2,-1,-2,-1
5d648cfb7d7dbe4bc47fbb17,38,-2,19,-1,-1
5d648cfb7d7dbe4bc47fbb36,27,0,83,-2,-1
5d648cfb7d7dbe4bc47fbb71,3,-2,-1,-2,-1
5d648cfc7d7dbe4bc47fbe6b,3,-2,-1,-2,-1
5d648cfc7d7dbe4bc47fbf04,11,0,-1,-2,-1
5d648cfc7d7dbe4bc47fbfc5,0,-1,141,-1,-1
5d648cfc7d7dbe4bc47fc0c1,16,-2,-1,-2,-1
5d648cfc7d7dbe4bc47fc0be,16,-2,-1,-2,-1
5d648cfd7d7dbe4bc47fc261,8,-2,-1,-2,-1
5d648cfe7d7dbe4bc47fc77c,0,0,129,5,-1
5d648cff7d7dbe4bc47fcac0,0,-2,-1,-2,-1
5d648d007d7dbe4bc47fcc91,0,0,-1,-2,-1
5d648d007d7dbe4bc47fcf25,29,0,59,-1,-1
5d64908e7d7dbe4bc48ac830,11,-2,-1,5,-1
5d64908e7d7dbe4bc48ac869,11,-2,-1,-2,-1
5d64908f7d7dbe4bc48ac89a,10,-2,-1,-2,-1
5d64908f7d7dbe4bc48ac8c7,10,0,68,-2,-1
5d64908f7d7dbe4bc48ac8e7,4,-2,-1,-2,-1
5d64908f7d7dbe4bc48ac8de,3,-2,134,5,-1
5d64908f7d7dbe4bc48ac8f2,17,-2,-1,-2,-1
5d64908f7d7dbe4bc48ac8fd,11,-2,-1,-2,-1
5d64908f7d7dbe4bc48ac912,4,-1,-1,-2,-1
5d64908f7d7dbe4bc48aca06,22,-2,-1,-2,-1
5d64908f7d7dbe4bc48aca49,12,-2,-1,-2,-1
5d6490907d7dbe4bc48aca90,4,-2,-1,-2,-1
5d6490907d7dbe4bc48aca94,4,-1,-1,-2,-1
5d6490907d7dbe4bc48acd04,33,-2,-1,-2,-1
5d6490907d7dbe4bc48acd1a,31,-2,-1,-2,-1
5d6490917d7dbe4bc48acd75,0,-2,-1,-2,-1
5d6490917d7dbe4bc48acd7b,0,-2,-1,-2,-1
5d6490917d7dbe4bc48ace55,11,-2,-1,-2,-1
5d6490917d7dbe4bc48ace6f,11,-2,-1,-2,-1
5d6490917d7dbe4bc48ace99,0,-2,-1,-2,-1
5d6490917d7dbe4bc48ace9d,0,-1,-1,-2,-1
5d6490917d7dbe4bc48acea2,0,-2,-1,-2,-1
5d6490917d7dbe4bc48acf43,0,-2,-1,-2,-1
5d6490917d7dbe4bc48acf44,0,-2,-1,-2,-1
5d6490917d7dbe4bc48acf57,0,-1,156,-2,-1
5d6490927d7dbe4bc48ad107,0,-2,-1,-2,-1
5d6490927d7dbe4bc48ad190,0,-2,-1,-2,-1
5d648d007d7dbe4bc47fcf7c,12,-2,-1,5,-1
5d648d007d7dbe4bc47fcf7b,39,-2,-1,-2,-1
5d648d017d7dbe4bc47fd01b,3,-2,-1,-2,-1
5d648d017d7dbe4bc47fd374,0,-2,-1,-2,-1
5d648d027d7dbe4bc47fd396,0,-2,-1,-2,-1
5d648d027d7dbe4bc47fd5ba,0,-2,-1,-2,-1
5d648d027d7dbe4bc47fd5cd,0,-2,-1,-2,-1
5d648d027d7dbe4bc47fd5ce,15,-2,-1,-2,-1
5d648d027d7dbe4bc47fd689,0,-2,-1,-2,-1
5d648d027d7dbe4bc47fd6af,33,0,126,-1,-1
5d648d037d7dbe4bc47fd7de,0,-2,-1,-2,-1
5d648d037d7dbe4bc47fd7ea,18,-1,10,-2,-1
5d648d037d7dbe4bc47fd806,3,0,97,-2,-1
5d648d037d7dbe4bc47fd838,0,-2,-1,-2,-1
5d648d047d7dbe4bc47fdc47,0,-1,7,14,-1
5d648d047d7dbe4bc47fdc5a,0,-2,-1,-2,-1
5d648d047d7dbe4bc47fdcbe,33,0,137,-2,-1
5d648d057d7dbe4bc47fde51,0,-2,-1,-2,-1
5d648d057d7dbe4bc47fde7c,0,0,92,-2,-1
5d648d057d7dbe4bc47fde5a,0,-1,20,-2,-1
5d648d057d7dbe4bc47fde90,0,-2,-1,-2,-1
5d648d057d7dbe4bc47fdea9,0,-2,-1,-2,-1
5d648d057d7dbe4bc47fdeac,0,-2,-1,-2,-1
5d648d057d7dbe4bc47fdf49,7,-1,170,-2,-1
5d648d057d7dbe4bc47fdfeb,11,-1,22,-1,-1
5d648d067d7dbe4bc47fe0ac,11,0,173,5,-1
5d648d067d7dbe4bc47fe3d1,0,-2,-1,-2,-1
5d648d077d7dbe4bc47fe3f1,4,0,68,-2,-1
5d648d097d7dbe4bc47fef00,0,0,-1,-2,-1
5d648d097d7dbe4bc47fef49,0,-2,-1,-2,-1
5d648d0a7d7dbe4bc47ff14f,4,-1,51,-2,-1
5d648d0a7d7dbe4bc47ff14b,0,-2,-1,-2,-1
5d648d0a7d7dbe4bc47ff179,39,-2,-1,-2,-1
5d6490937d7dbe4bc48ad347,0,-2,-1,-2,-1
5d6490937d7dbe4bc48ad35c,0,-2,-1,-2,-1
5d6490937d7dbe4bc48ad39f,0,0,82,-2,-1
5d6490937d7dbe4bc48ad3c5,0,-2,-1,-2,-1
5d6490937d7dbe4bc48ad39d,3,-2,-1,-2,-1
5d6490937d7dbe4bc48ad423,0,0,-1,-2,-1
5d6490937d7dbe4bc48ad432,0,-2,-1,-2,-1
5d6490937d7dbe4bc48ad431,0,-2,-1,-2,-1
5d6490937d7dbe4bc48ad437,11,-2,-1,-2,-1
5d6490947d7dbe4bc48ad83c,0,-2,-1,-2,-1
5d6490957d7dbe4bc48ad99a,13,-2,-1,-2,-1
5d6490957d7dbe4bc48ada21,6,-2,-1,-2,-1
5d6490957d7dbe4bc48ada32,24,-2,79,5,-1
5d6490957d7dbe4bc48ada4b,3,-1,2,-2,-1
5d6490957d7dbe4bc48ada4f,10,-2,-1,-2,-1
5d6490957d7dbe4bc48ada6a,169,-1,33,-1,-1
5d6490957d7dbe4bc48ada99,28,-2,-1,-2,-1
5d6490957d7dbe4bc48adb10,0,-2,-1,-2,-1
5d6490957d7dbe4bc48adb13,11,0,-1,-2,-1
5d6490957d7dbe4bc48adb18,31,-2,-1,-2,-1
5d6490967d7dbe4bc48adbfb,0,-2,-1,-2,-1
5d6490967d7dbe4bc48adc19,28,-2,-1,-2,-1
5d6490967d7dbe4bc48adc66,28,-2,-1,-2,-1
5d6490967d7dbe4bc48adc67,0,-2,-1,-2,-1
5d6490967d7dbe4bc48adcd1,28,-2,-1,-2,-1
5d6490967d7dbe4bc48adcca,4,-1,116,-2,-1
5d6490967d7dbe4bc48add5a,0,0,-1,-2,-1
5d6490967d7dbe4bc48add64,0,-2,-1,-2,-1
5d6490967d7dbe4bc48add5d,0,0,126,-2,-1
5d6490967d7dbe4bc48add75,0,-2,-1,-2,-1
5d6490967d7dbe4bc48add7b,0,-2,-1,5,-1
5d6490977d7dbe4bc48ade7b,0,-2,-1,-2,-1
5d6490977d7dbe4bc48adead,0,-1,-1,-2,-1
5d648d0a7d7dbe4bc47ff293,0,-2,-1,-2,-1
5d648d0a7d7dbe4bc47ff33b,4,-2,-1,-2,-1
5d648d0a7d7dbe4bc47ff3b8,0,-2,-1,-2,-1
5d648d0a7d7dbe4bc47ff3ba,3,-2,-1,-2,-1
5d648d0b7d7dbe4bc47ff420,0,-1,157,8,-1
5d648d0b7d7dbe4bc47ff531,0,0,148,5,-1
5d648d0b7d7dbe4bc47ff5f0,21,0,136,-2,-1
5d648d0c7d7dbe4bc47ff78f,0,0,25,-1,-1
5d648d0c7d7dbe4bc47ff7da,0,-2,-1,-2,-1
5d648d0d7d7dbe4bc47ff9e4,28,0,155,27,-1
5d648d0e7d7dbe4bc47ffedd,0,-2,-1,-2,-1
5d648d0e7d7dbe4bc47fff56,0,-1,64,4,-1
5d648d0f7d7dbe4bc480024d,0,0,151,-2,-1
5d648d0f7d7dbe4bc4800265,0,-2,-1,-2,-1
5d648d0f7d7dbe4bc4800274,27,-2,-1,-2,-1
5d648d0f7d7dbe4bc4800285,3,-2,-1,-2,-1
5d648d0f7d7dbe4bc4800320,0,-2,-1,-2,-1
5d648d107d7dbe4bc48004d0,3,-2,-1,-2,-1
5d648d107d7dbe4bc480061c,0,-2,-1,-2,-1
5d648d107d7dbe4bc480063f,0,-2,-1,-2,-1
5d648d107d7dbe4bc480068e,0,-2,-1,-2,-1
5d648d107d7dbe4bc48008a1,29,-2,-1,-2,-1
5d648d117d7dbe4bc4800a27,28,-2,-1,-2,-1
5d648d117d7dbe4bc4800a91,0,-1,10,-2,-1
5d648d117d7dbe4bc4800b38,0,0,170,-1,-1
5d648d127d7dbe4bc4800cfd,39,-2,131,-1,-1
5d648d127d7dbe4bc4800d8d,0,-2,-1,-2,-1
5d648d127d7dbe4bc4800d9b,0,0,177,-1,-1
5d6490987d7dbe4bc48adfd5,0,-2,149,-1,-1
5d6490987d7dbe4bc48adfd8,0,-2,-1,-2,-1
5d6490987d7dbe4bc48adfe0,0,-2,-1,-2,-1
5d6490987d7dbe4bc48ae027,0,-2,-1,-2,-1
5d6490987d7dbe4bc48ae06e,0,-2,-1,-2,-1
5d6490987d7dbe4bc48ae074,0,-2,-1,-2,-1
5d6490987d7dbe4bc48ae073,0,-2,-1,-2,-1
5d6490987d7dbe4bc48ae0d1,0,-2,-1,-2,-1
5d6490987d7dbe4bc48ae0d9,0,-2,-1,-2,-1
5d6490997d7dbe4bc48ae171,0,-2,-1,-2,-1
5d6490997d7dbe4bc48ae17c,0,-2,-1,-2,-1
5d6490997d7dbe4bc48ae17d,0,-2,-1,-2,-1
5d6490997d7dbe4bc48ae17e,0,-2,-1,-2,-1
5d6490997d7dbe4bc48ae1f7,0,-2,-1,-2,-1
5d6490997d7dbe4bc48ae251,11,-2,122,5,-1
5d64909a7d7dbe4bc48ae56f,15,-2,-1,-2,-1
5d64909a7d7dbe4bc48ae5a2,15,-2,-1,-2,-1
5d64909a7d7dbe4bc48ae5d1,15,-2,-1,-2,-1
5d648d137d7dbe4bc4800f61,0,-2,-1,-2,-1
5d648d137d7dbe4bc4800fa5,4,-2,-1,-2,-1
5d648d137d7dbe4bc4800fba,0,-2,133,18,-1
5d648d157d7dbe4bc4801594,18,-2,-1,-2,-1
5d648d157d7dbe4bc480158c,0,-2,-1,-2,-1
5d648d157d7dbe4bc480158b,0,-2,-1,-2,-1
5d648d167d7dbe4bc480174f,0,-2,-1,-2,-1
5d648d167d7dbe4bc48017bb,0,0,109,-2,-1
5d648d167d7dbe4bc48018a3,14,-2,-1,-2,-1
